# Simulation 9 (Up to date)
# 494 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.3 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
78.403,161.46,-7.39,0.0044302,7.3924,0.054677,-120.96,-0.0022585,120.96,-180,2.0614,0.054497,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021759,276846,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9186e-4,NaN,NaN,NaN,NaN,2.076,13.927,993.88,339.74,0.5,0.11688
78.903,157.76,-7.3888,0.0024538,7.3905,0.11013,-121.98,-0.0023125,121.98,-180,2.0063,0.1101,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021753,276855,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9279e-4,NaN,NaN,NaN,NaN,1.979,13.951,994.31,339.75,0.5,0.11691
79.403,154.07,-7.3877,0.0021921,7.3889,0.058537,-122.98,-0.0023662,122.98,-180,1.9771,0.058496,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021747,276876,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9024e-4,NaN,NaN,NaN,NaN,1.9629,13.975,994.75,339.77,0.5,0.11693
79.903,150.38,-7.3856,0.0042385,7.389,0.18112,-123.99,-0.0024191,123.99,-180,2.0676,0.18107,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021746,276956,0,1.8638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8885e-4,NaN,NaN,NaN,NaN,2.1144,13.999,995.18,339.78,0.5,0.11699
80.403,146.68,-7.3851,9.7047e-4,7.386,0.10735,-125.04,-0.0024722,125.04,-180,2.1213,0.10735,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021737,276925,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9252e-4,NaN,NaN,NaN,NaN,2.1493,14.023,995.61,339.8,0.5,0.11701
80.903,142.99,-7.3838,0.0025545,7.3851,0.026713,-126.09,-0.0025267,126.09,-180,2.108,0.02659,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021733,276970,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9487e-4,NaN,NaN,NaN,NaN,2.102,14.047,996.05,339.81,0.5,0.11704
81.403,139.3,-7.382,0.0035735,7.3846,0.14201,-127.13,-0.002582,127.13,-180,2.037,0.14197,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021731,277029,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9411e-4,NaN,NaN,NaN,NaN,2.0017,14.071,996.48,339.83,0.5,0.11707
81.903,135.61,-7.3812,0.001652,7.3824,0.091466,-128.14,-0.0026367,128.14,-180,1.9913,0.091451,28.61,-80.601,9.7917,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021723,277024,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9074e-4,NaN,NaN,NaN,NaN,1.9688,14.095,996.91,339.84,0.5,0.1171
82.403,131.92,-7.3769,0.0086349,7.3859,0.34726,-129.18,-0.0026903,129.18,-180,2.1649,0.34716,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021732,277234,0,1.8655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8866e-4,NaN,NaN,NaN,NaN,2.2535,14.119,997.35,339.85,0.5,0.11712
82.903,128.23,-7.3787,-0.0036685,7.3783,0.1933,-130.23,-0.0027447,130.23,-180,2.0682,0.19326,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021709,277030,0,1.8623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9587e-4,NaN,NaN,NaN,NaN,2.0199,14.143,997.78,339.87,0.5,0.11715
83.403,124.54,-7.3774,0.0027358,7.3787,0.019875,-131.27,-0.0027999,131.27,-180,2.0781,0.019686,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02171,277124,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9171e-4,NaN,NaN,NaN,NaN,2.0838,14.167,998.21,339.88,0.5,0.1172
83.903,120.85,-7.3761,0.0025603,7.3774,0.033755,-132.31,-0.0028546,132.31,-180,2.0949,0.033657,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021705,277153,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9198e-4,NaN,NaN,NaN,NaN,2.1041,14.19,998.64,339.9,0.5,0.11723
84.403,117.16,-7.3747,0.0028093,7.3763,0.076901,-133.35,-0.0029095,133.35,-180,2.0565,0.07685,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021701,277190,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9258e-4,NaN,NaN,NaN,NaN,2.0378,14.214,999.08,339.91,0.5,0.11726
84.903,113.48,-7.3679,0.013635,7.3833,0.4753,-134.32,-0.0029641,134.32,-180,1.8189,0.4751,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02172,277531,0,1.8674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.907e-4,NaN,NaN,NaN,NaN,1.6999,14.238,999.51,339.93,0.5,0.11728
85.403,109.79,-7.374,-0.01234,7.368,0.064388,-135.22,-0.0030163,135.22,-180,1.7873,0.063195,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021674,277035,0,1.8604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7993e-4,NaN,NaN,NaN,NaN,1.772,14.262,999.94,339.94,0.5,0.11732
85.903,106.11,-7.3676,0.012829,7.3782,0.33022,-136.16,-0.0030653,136.16,-180,1.9523,0.32997,28.61,-80.601,9.7918,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021703,277497,0,1.8662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7945e-4,NaN,NaN,NaN,NaN,2.0362,14.286,1000.4,339.96,0.5,0.11735
86.403,102.42,-7.3689,-0.0026152,7.3704,0.27029,-137.17,-0.0031144,137.17,-180,2.0875,0.27027,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02168,277283,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8534e-4,NaN,NaN,NaN,NaN,2.1565,14.31,1000.8,339.97,0.5,0.11737
86.903,98.74,-7.366,0.0058065,7.3729,0.32298,-138.17,-0.0031661,138.17,-180,1.926,0.32293,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021686,277454,0,1.8648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9137e-4,NaN,NaN,NaN,NaN,1.8453,14.334,1001.2,339.99,0.5,0.11744
87.403,95.057,-7.3671,-0.0021231,7.3673,0.18324,-139.11,-0.0032185,139.11,-180,1.8344,0.18323,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021669,277321,0,1.8626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8404e-4,NaN,NaN,NaN,NaN,1.7888,14.358,1001.7,340,0.5,0.11749
87.903,91.374,-7.3645,0.0052113,7.3692,0.23448,-140.06,-0.0032689,140.06,-180,1.9516,0.23442,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021673,277471,0,1.8642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8044e-4,NaN,NaN,NaN,NaN,2.0114,14.382,1002.1,340.01,0.5,0.11754
88.403,87.692,-7.3648,-6.7596e-4,7.3648,0.093816,-141.04,-0.0033188,141.04,-180,1.9985,0.093813,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021659,277384,0,1.8626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8492e-4,NaN,NaN,NaN,NaN,2.0229,14.406,1002.5,340.03,0.5,0.11759
88.903,84.01,-7.363,0.003539,7.3651,0.085124,-142.05,-0.0033701,142.05,-180,2.041,0.085051,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021659,277472,0,1.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8696e-4,NaN,NaN,NaN,NaN,2.0632,14.43,1003,340.04,0.5,0.11764
89.403,80.329,-7.3614,0.0032541,7.3641,0.16686,-143.05,-0.0034225,143.05,-180,1.9576,0.16683,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021655,277513,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.886e-4,NaN,NaN,NaN,NaN,1.9163,14.454,1003.4,340.06,0.5,0.11769
89.903,76.649,-7.3566,0.0096308,7.368,0.41321,-144.08,-0.0034749,144.08,-180,2.1642,0.4131,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021666,277737,0,1.8662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.848e-4,NaN,NaN,NaN,NaN,2.2686,14.478,1003.8,340.07,0.5,0.11774
90.403,72.971,-7.3573,-0.0013742,7.362,0.37479,-145.12,-0.0035284,145.12,-180,1.9768,0.37479,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021647,277588,0,1.8638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9337e-4,NaN,NaN,NaN,NaN,1.8832,14.502,1004.3,340.09,0.5,0.11782
90.903,69.292,-7.3576,-5.9593e-4,7.3593,0.23204,-146.08,-0.0035825,146.08,-180,1.8608,0.23203,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021639,277567,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8511e-4,NaN,NaN,NaN,NaN,1.8031,14.526,1004.7,340.1,0.5,0.11787
91.403,65.614,-7.3556,0.0038922,7.3599,0.24389,-147.04,-0.0036341,147.04,-180,1.9827,0.24386,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021639,277665,0,1.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8033e-4,NaN,NaN,NaN,NaN,2.0446,14.55,1005.1,340.12,0.5,0.11792
91.903,61.937,-7.3527,0.0059137,7.3608,0.36613,-148.08,-0.0036849,148.08,-180,2.1657,0.36608,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021641,277778,0,1.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8516e-4,NaN,NaN,NaN,NaN,2.2582,14.574,1005.6,340.13,0.5,0.11797
92.403,58.26,-7.353,-6.7378e-4,7.3563,0.30431,-149.2,-0.003738,149.2,-180,2.3179,0.30431,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021627,277684,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9297e-4,NaN,NaN,NaN,NaN,2.395,14.597,1006,340.14,0.5,0.11802
92.903,54.584,-7.353,1.2437e-5,7.3539,0.15129,-150.34,-0.003795,150.34,-180,2.2422,0.15129,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021619,277672,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0010003,NaN,NaN,NaN,NaN,2.205,14.621,1006.4,340.16,0.5,0.11807
93.403,50.908,-7.3504,0.005177,7.3552,0.24248,-151.43,-0.0038538,151.43,-180,2.121,0.24243,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021622,277801,0,1.8643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9661e-4,NaN,NaN,NaN,NaN,2.061,14.645,1006.8,340.17,0.5,0.11812
93.903,47.233,-7.3477,0.0053644,7.3555,0.36365,-152.44,-0.0039115,152.44,-180,1.9392,0.36361,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021622,277887,0,1.865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9064e-4,NaN,NaN,NaN,NaN,1.8489,14.669,1007.3,340.19,0.5,0.11817
94.403,43.559,-7.3494,-0.0033258,7.3491,0.18976,-153.39,-0.0039662,153.39,-180,1.8443,0.18973,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021602,277724,0,1.8624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8235e-4,NaN,NaN,NaN,NaN,1.7975,14.693,1007.7,340.2,0.5,0.11821
94.903,39.885,-7.3481,0.002646,7.3494,0.013878,-154.31,-0.0040175,154.31,-180,1.8512,0.013623,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021602,277813,0,1.8632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7866e-4,NaN,NaN,NaN,NaN,1.8553,14.717,1008.1,340.22,0.5,0.11824
95.403,36.212,-7.3444,0.0074541,7.3518,0.31176,-155.28,-0.0040668,155.28,-180,2.007,0.31167,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021608,277982,0,1.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7877e-4,NaN,NaN,NaN,NaN,2.0856,14.741,1008.6,340.23,0.5,0.11828
95.903,32.539,-7.3463,-0.0038819,7.3445,0.064185,-156.27,-0.004117,156.27,-180,1.975,0.064068,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021586,277782,0,1.862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8483e-4,NaN,NaN,NaN,NaN,1.9596,14.765,1009,340.25,0.5,0.11831
96.403,28.866,-7.344,0.0044981,7.3463,0.034533,-157.26,-0.0041685,157.26,-180,1.9578,0.034239,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02159,277929,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8369e-4,NaN,NaN,NaN,NaN,1.95,14.788,1009.4,340.26,0.5,0.11834
96.903,25.195,-7.3425,0.0031879,7.3451,0.16609,-158.22,-0.0042199,158.22,-180,1.8748,0.16606,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021586,277959,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8269e-4,NaN,NaN,NaN,NaN,1.834,14.812,1009.9,340.28,0.5,0.11837
97.403,21.524,-7.342,9.8247e-4,7.3425,0.042441,-159.16,-0.0042705,159.16,-180,1.896,0.04243,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021577,277939,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7904e-4,NaN,NaN,NaN,NaN,1.9073,14.836,1010.3,340.29,0.5,0.1184
97.903,17.853,-7.3404,0.0030498,7.3421,0.04784,-160.11,-0.0043203,160.11,-180,1.9199,0.047743,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021575,277998,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7985e-4,NaN,NaN,NaN,NaN,1.9325,14.86,1010.7,340.3,0.5,0.11843
98.403,14.183,-7.3388,0.0032888,7.3412,0.14628,-161.05,-0.0043702,161.05,-180,1.8468,0.14625,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021572,278045,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8065e-4,NaN,NaN,NaN,NaN,1.811,14.884,1011.2,340.32,0.5,0.11846
98.903,10.514,-7.3381,0.0013393,7.3389,0.058509,-161.98,-0.0044197,161.98,-180,1.876,0.058494,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021564,278034,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7745e-4,NaN,NaN,NaN,NaN,1.8913,14.908,1011.6,340.33,0.5,0.11848
99.403,6.8455,-7.3364,0.0034678,7.3387,0.12027,-162.94,-0.0044686,162.94,-180,1.9361,0.12022,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021562,278102,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7856e-4,NaN,NaN,NaN,NaN,1.9668,14.932,1012,340.35,0.5,0.11852
99.903,3.1786,-7.3308,0.011089,7.3436,0.4345,-163.96,-0.0045182,163.96,-180,2.1533,0.43436,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021576,278366,0,1.8667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8083e-4,NaN,NaN,NaN,NaN,2.2619,14.956,1012.4,340.36,0.5,0.11855
# Event GROUND_HIT occurred at t=100.4 seconds
# Event SIMULATION_END occurred at t=100.4 seconds
100.4,-0.48801,-7.3358,-0.0099272,7.3309,0.039329,-165.03,-0.0045703,165.03,-180,2.1343,0.038056,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021538,277960,0,1.8609,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8974e-4,NaN,NaN,NaN,NaN,2.1255,14.979,1012.9,340.38,0.5,0.11857
