# Simulation 9 (Up to date)
# 489 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (20.1 m/s)
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
87.679,93.589,-7.3659,-0.00196,7.3675,0.26097,-137.08,-0.015911,137.08,-179.99,2.0213,0.26096,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021669,277361,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8245e-4,NaN,NaN,NaN,NaN,2.0878,14.368,1001.8,340.01,0.5,0.11083
88.179,89.906,-7.3646,0.0025137,7.3673,0.19695,-138.07,-0.015963,138.07,-179.99,1.9228,0.19693,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021667,277432,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8808e-4,NaN,NaN,NaN,NaN,1.8739,14.392,1002.3,340.02,0.5,0.11085
88.679,86.224,-7.3641,0.0010419,7.365,0.093027,-139.04,-0.016015,139.04,-179.99,1.9693,0.093021,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021659,277420,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8374e-4,NaN,NaN,NaN,NaN,1.9935,14.416,1002.7,340.03,0.5,0.11087
89.179,82.543,-7.3624,0.0034312,7.3647,0.12656,-140.04,-0.016066,140.04,-179.99,2.0326,0.12651,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021658,277489,0,1.8635,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8563e-4,NaN,NaN,NaN,NaN,2.0652,14.44,1003.1,340.05,0.5,0.11089
89.679,78.862,-7.3616,0.0015724,7.3625,0.050978,-141.06,-0.016118,141.06,-179.99,2.0581,0.050954,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02165,277483,0,1.863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8815e-4,NaN,NaN,NaN,NaN,2.0716,14.463,1003.6,340.06,0.5,0.11091
90.179,75.181,-7.3596,0.0040091,7.3626,0.15727,-142.11,-0.016171,142.11,-179.99,2.1367,0.15722,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02165,277564,0,1.8637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8917e-4,NaN,NaN,NaN,NaN,2.1769,14.487,1004,340.08,0.5,0.11094
90.679,71.502,-7.3576,0.0038964,7.3619,0.24764,-143.15,-0.016226,143.15,-179.99,2.0129,0.24761,28.61,-80.601,9.7919,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021647,277618,0,1.864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9247e-4,NaN,NaN,NaN,NaN,1.9514,14.511,1004.4,340.09,0.5,0.11096
91.179,67.824,-7.3522,0.010945,7.3666,0.486,-144.1,-0.01628,144.1,-179.99,1.7699,0.48587,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02166,277874,0,1.8671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8671e-4,NaN,NaN,NaN,NaN,1.6489,14.535,1004.9,340.11,0.5,0.11098
91.679,64.147,-7.3582,-0.012047,7.3523,0.062594,-144.99,-0.016331,144.99,-179.99,1.8006,0.061424,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021617,277411,0,1.8605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7608e-4,NaN,NaN,NaN,NaN,1.8168,14.559,1005.3,340.12,0.5,0.111
92.179,60.47,-7.3501,0.016145,7.3649,0.41933,-145.94,-0.01638,145.94,-179.99,2.0102,0.41902,28.61,-80.601,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021653,277965,0,1.8675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7802e-4,NaN,NaN,NaN,NaN,2.1157,14.583,1005.7,340.14,0.5,0.11102
92.679,56.794,-7.3546,-0.0090148,7.3516,0.19459,-146.92,-0.016429,146.92,-179.99,1.913,0.19438,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021613,277538,0,1.8614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8567e-4,NaN,NaN,NaN,NaN,1.8648,14.607,1006.2,340.15,0.5,0.11104
93.179,53.117,-7.3524,0.0044619,7.3546,0.025514,-147.87,-0.01648,147.87,-179.99,1.9004,0.025121,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021621,277732,0,1.8636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.821e-4,NaN,NaN,NaN,NaN,1.8948,14.631,1006.6,340.17,0.5,0.11106
93.679,49.442,-7.3482,0.0083581,7.3573,0.35816,-148.78,-0.01653,148.78,-179.99,1.7214,0.35806,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021628,277909,0,1.8655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8131e-4,NaN,NaN,NaN,NaN,1.6325,14.655,1007,340.18,0.5,0.11108
94.179,45.767,-7.3512,-0.0059132,7.3482,0.018974,-149.64,-0.016579,149.64,-179.99,1.7304,0.018029,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0216,277645,0,1.8616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7374e-4,NaN,NaN,NaN,NaN,1.7356,14.679,1007.5,340.19,0.5,0.1111
94.679,42.092,-7.3473,0.0078227,7.3531,0.22109,-150.54,-0.016625,150.54,-179.99,1.8409,0.22095,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021613,277904,0,1.8647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7445e-4,NaN,NaN,NaN,NaN,1.8968,14.703,1007.9,340.21,0.5,0.11112
95.179,38.419,-7.3461,0.0022587,7.3503,0.27888,-151.49,-0.016671,151.49,-179.99,1.9803,0.27887,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021604,277876,0,1.8639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.7826e-4,NaN,NaN,NaN,NaN,2.0508,14.726,1008.3,340.22,0.5,0.11114
95.679,34.747,-7.3431,0.0060311,7.3517,0.38013,-152.53,-0.01672,152.53,-179.99,2.1703,0.38008,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021608,278007,0,1.8653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.839e-4,NaN,NaN,NaN,NaN,2.266,14.75,1008.7,340.24,0.5,0.11116
96.179,31.074,-7.3456,-0.0050406,7.3439,0.13811,-153.63,-0.016773,153.63,-179.99,2.2394,0.13802,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021584,277789,0,1.8619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9202e-4,NaN,NaN,NaN,NaN,2.2746,14.774,1009.2,340.25,0.5,0.11118
96.679,27.403,-7.3409,0.0095415,7.3497,0.32913,-154.71,-0.016829,154.71,-179.99,2.0749,0.32899,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.0216,278089,0,1.8656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.9558e-4,NaN,NaN,NaN,NaN,1.9935,14.798,1009.6,340.27,0.5,0.1112
97.179,23.732,-7.3423,-0.0027855,7.3428,0.2244,-155.72,-0.016885,155.72,-179.99,1.9627,0.22439,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021579,277902,0,1.8627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8739e-4,NaN,NaN,NaN,NaN,1.9073,14.822,1010,340.28,0.5,0.11124
97.679,20.061,-7.3405,0.0034764,7.3436,0.18487,-156.72,-0.016939,156.72,-179.99,2.0551,0.18484,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.02158,278010,0,1.8637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8267e-4,NaN,NaN,NaN,NaN,2.1019,14.846,1010.5,340.3,0.5,0.11127
98.179,16.391,-7.3401,7.5457e-4,7.3408,0.077747,-157.76,-0.016992,157.76,-179.99,2.094,0.077744,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021571,277980,0,1.8629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8647e-4,NaN,NaN,NaN,NaN,2.1141,14.87,1010.9,340.31,0.5,0.1113
98.679,12.721,-7.3386,0.0030044,7.3403,0.064908,-158.82,-0.017046,158.82,-179.99,2.1264,0.064839,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021569,278040,0,1.8633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8816e-4,NaN,NaN,NaN,NaN,2.1433,14.893,1011.3,340.32,0.5,0.11134
99.179,9.0529,-7.3356,0.0060629,7.3416,0.27894,-159.84,-0.017101,159.84,-179.99,1.9869,0.27887,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021571,278166,0,1.8646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8945e-4,NaN,NaN,NaN,NaN,1.9182,14.917,1011.8,340.34,0.5,0.11138
99.679,5.3848,-7.3367,-0.0022439,7.3359,0.087638,-160.85,-0.017155,160.85,-179.99,2.0307,0.087609,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021554,278027,0,1.8624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8289e-4,NaN,NaN,NaN,NaN,2.0533,14.941,1012.2,340.35,0.5,0.11144
100.18,1.717,-7.3344,0.0046569,7.3375,0.13637,-161.88,-0.017208,161.88,-179.99,2.0989,0.13629,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021557,278162,0,1.8638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8493e-4,NaN,NaN,NaN,NaN,2.1335,14.965,1012.6,340.37,0.5,0.11148
# Event GROUND_HIT occurred at t=100.68 seconds
# Event SIMULATION_END occurred at t=100.68 seconds
100.68,-1.95,-7.3337,0.0014877,7.3349,0.11488,-162.92,-0.017262,162.92,-179.99,2.0415,0.11487,28.61,-80.602,9.7922,NaN,NaN,NaN,NaN,190.23,0,NaN,NaN,NaN,NaN,NaN,0.021549,278143,0,1.8631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.8768e-4,NaN,NaN,NaN,NaN,2.0136,14.989,1013,340.38,0.5,0.11151
